"Label","ID","Spot N links","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," "," "," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","X","Y","Z"," "," "," "," "
"","","","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(µm)","",""
"119","119","2","3752.8772756710064","12","3645.6306068601584","1548.4820552193648","1134.0","10558.0","3265.0","1.381694E7","208.8469097826408","96.57601149733846","150.9956168679989","3398.6441717791413","5.0","2","33"
"120","120","2","3134.9590113784734","11","3068.0143502524584","820.9372551747398","815.0","5920.0","3122.0","1.1544938E7","214.7106559527197","92.56638794318494","155.5588616059432","2860.4938271604938","5.0","2","33"
"121","121","2","2867.671429247013","10","2877.5770448548815","753.6590823476453","667.0","5992.0","2891.0","1.0906017E7","219.27390069066402","92.56638794318494","157.8404839749154","2679.35625","5.0","2","33"
"122","122","2","2969.6161744151523","9","2746.12958564265","1037.8108955662565","570.0","5587.0","2882.0","1.0405085E7","220.44852526911944","93.84642735983584","158.15414328009814","2490.7115384615386","5.0","2","33"
"123","123","2","3210.510250796491","8","3127.493379237288","933.5532544512658","664.0","6105.0","3208.0","1.1809415E7","216.72350600963986","95.80452588293883","150.37648942265187","3020.1481481481483","5.0","2","33"
"124","124","2","3427.6616971770914","7","3598.1289216978644","1241.7898742383443","1281.0","10535.0","3341.0","1.3647703E7","217.1755734930941","98.3105406042848","148.74675915910032","3590.695652173913","5.0","2","33"
"125","125","2","3244.6441440591702","6","3326.2917106652585","945.1558746152406","751.0","7236.0","3305.0","1.2599993E7","218.67918232590168","96.80693177147722","148.74675915910032","3256.29375","5.0","2","33"
"126","126","2","4313.888235463212","5","4363.623131392605","1481.094757733295","1671.0","11385.0","4043.0","1.6638495E7","217.0240047680707","97.57833307154215","142.96983302551706","4176.018518518518","5.0","2","33"
"127","127","2","4247.630948031682","4","4105.870321560358","1364.154150111755","902.0","11116.0","3989.0","1.5577672E7","219.3056271370429","97.57833307154215","135.79901986589022","3887.06875","5.0","2","33"
"128","128","2","3932.2753909726584","3","4230.767711351066","1517.3145400218782","1171.0","14171.0","3964.0","1.6064225E7","217.4908493089555","99.51189004746668","132.86960097400663","4023.2901234567903","5.0","2","33"
"129","129","2","3943.9178502652294","2","3814.119041348433","1494.1172702744161","667.0","10351.0","3740.0","1.448221E7","217.4908493089555","99.51189004746668","132.86960097400663","3505.895061728395","5.0","2","33"
"130","130","2","4468.489077405927","1","4829.39665693818","2233.8234812851324","1470.0","15567.0","4247.0","1.8201996E7","219.12057957250704","99.51189004746668","138.4106838700819","4505.644171779141","5.0","2","33"
"131","131","1","4464.47264891997","0","4431.891719745223","2373.3503483992376","263.0","17045.0","3831.0","1.6699368E7","221.40220194147923","96.92725095378242","139.39998669221194","4151.862275449102","5.0","2","33"
"132","132","1","3917.422574668589","32","3951.845828933474","1303.2480836196055","1299.0","9053.0","3678.0","1.4969592E7","105.95481037302409","151.7350220510723","102.31096881629183","3837.754716981132","5.0","5","33"
"133","133","2","4579.173002127947","31","4298.165786694825","1462.174083842904","962.0","9644.0","4380.0","1.6281452E7","102.94759270740894","157.26054635355814","98.75709006247598","4083.0625","5.0","5","33"
"134","134","2","5792.391236990006","30","5787.666842521762","1897.0040600253133","2170.0","12941.0","5465.0","2.1941045E7","107.4617019845384","156.75934340928896","97.76778724034594","5559.423312883436","5.0","5","33"
"135","135","1","5672.849186382182","32","5501.876386687797","2961.8350010348445","1666.0","20356.0","4466.0","2.0830104E7","57.33812477891257","140.2073543328809","106.28823729292219","5226.320754716981","5.0","3","33"
"136","136","2","6213.333888363865","29","5819.361892247043","1989.5462670563152","1500.0","13600.0","5501.0","2.2142672E7","108.46410787307677","156.9043002384408","99.06010678718806","5506.63125","5.0","5","33"
"137","137","2","3955.760457998587","28","4411.812762605042","1259.363341796697","2187.0","8911.0","4268.0","1.6800183E7","105.95809315173081","165.42475029101706","99.06010678718806","4867.540372670807","5.0","5","33"
"138","138","2","4182.390006391719","27","4604.241071428572","1291.388529162925","2599.0","10353.0","4341.0","1.753295E7","105.95809315173081","165.42475029101706","99.06010678718806","4951.695652173913","5.0","5","33"
"139","139","2","4625.219763712615","26","5115.962923728814","1447.0200427733898","3231.0","12521.0","4751.0","1.9317876E7","107.96290492880757","166.42715617955545","99.06010678718806","5547.301204819277","5.0","5","33"
"140","140","2","5891.228375375656","25","5947.880946123521","2671.6859031236563","1664.0","14389.0","5260.0","2.2631687E7","110.9701225944227","167.93076501236303","99.06010678718806","5860.755952380952","5.0","5","33"
"141","141","2","7026.8228595887","24","7373.929958027282","4680.3058675113","1878.0","26617.0","5879.0","2.8109421E7","110.9701225944227","169.93557678943978","99.06010678718806","7058.90243902439","5.0","5","33"
"142","142","2","5168.516035709816","23","6103.850786037837","3590.298456838814","1658.0","23420.0","5265.0","2.2907752E7","111.99709621336854","169.8692443326262","93.53335472111168","6637.883435582822","5.0","5","33"
"143","143","2","5235.509575609778","22","6268.47422954304","3295.1672261408667","1160.0","23659.0","5744.0","2.3594537E7","111.99709621336854","168.25384489907356","92.56411506098009","6450.441558441558","5.0","5","33"
"144","144","2","8785.443417264109","21","8427.956350249802","5473.400116041924","1422.0","32125.0","7041.0","3.2051518E7","111.99709621336854","169.54616444591568","96.11799381479595","7639.582822085889","5.0","5","33"
"145","145","2","9084.355454593682","20","8684.326379720094","5654.710154833835","1936.0","40039.0","7687.0","3.2887544E7","114.93061068776133","167.60768512565247","94.81707576995449","8157.0375","5.0","5","33"
"146","146","2","6684.7918840905995","19","7043.478925184405","4204.35398490491","688.0","23057.0","6415.0","2.6737046E7","112.32304226607884","167.60768512565247","93.83923761182355","6774.073170731707","5.0","5","33"
"147","147","2","5509.584099343503","18","6022.916094986807","3848.632417312528","480.0","25504.0","5214.0","2.2826852E7","111.34520410794791","167.60768512565247","91.23166919014106","5974.915151515152","5.0","5","33"
"148","148","2","6148.883707349333","17","6846.978364116095","3999.936017310453","710.0","22221.0","6027.0","2.5950048E7","111.34520410794791","167.60768512565247","91.23166919014106","6662.987878787879","5.0","5","33"
"149","149","2","6675.101700871632","16","7386.1990546218485","4469.415841829485","690.0","28076.0","6552.0","2.8126646E7","109.38952779168604","167.60768512565247","89.92788497929982","7076.271604938272","5.0","5","33"
"150","150","2","7017.7230918399855","15","7704.770668773039","5120.112739678113","551.0","25918.0","6454.0","2.9262719E7","106.10549953417546","170.6149027912676","92.86139945369261","7255.0875","5.0","5","33"
"151","151","2","6109.834289412057","14","6666.625232403719","4351.0449448573445","1586.0","26149.0","5540.0","2.5099844E7","103.14741732937524","171.61730867980597","96.44680603350604","6259.689873417721","5.0","5","33"
"152","152","2","5878.871883018445","13","6724.964285714285","4803.876052327005","1481.0","28166.0","5099.0","2.5608664E7","103.14741732937524","173.12091751261354","94.81707576995449","6584.8125","5.0","5","33"
"153","153","2","5757.195988258765","12","6590.790703781513","4984.266787874724","1266.0","33555.0","5187.0","2.5097731E7","103.14741732937524","173.12091751261354","94.81707576995449","6533.39375","5.0","5","33"
"154","154","2","4596.298375324171","11","4983.546225165563","2232.7418482705225","851.0","22894.0","4512.0","1.8812887E7","99.23606469685153","171.61730867980597","99.38032050789884","5328.993827160494","5.0","5","33"
"155","155","2","4341.543562294996","10","4855.436671966084","2881.03324748526","1249.0","28258.0","4096.0","1.8324418E7","98.73486175258233","171.11610573553676","99.38032050789884","4796.134146341464","5.0","5","33"
"156","156","2","4291.067227805025","9","4851.945838837517","2623.038856151752","1032.0","25519.0","4441.0","1.8364615E7","98.73486175258233","170.58173656286078","103.25727914842523","4948.049382716049","5.0","5","33"
"157","157","2","4431.576598156503","8","4858.63747023022","2607.6481069928054","1587.0","18476.0","4046.0","1.8360791E7","98.73486175258233","170.25865667615025","100.67264005474097","5010.065359477124","5.0","5","33"
"158","158","2","4593.448511156378","7","4734.076820839979","2176.2121934638644","1312.0","16048.0","4158.0","1.7809597E7","98.73486175258233","167.35093769575548","103.58035903513576","4615.699386503067","5.0","5","33"
"159","159","2","5716.392140751299","6","5382.66464539942","2908.5170691464173","691.0","16655.0","4827.0","2.0416447E7","98.73486175258233","170.58173656286078","102.9341992617147","5113.077419354839","5.0","5","33"
"160","160","2","5354.827480599062","5","5335.663573700955","2458.7421075714096","454.0","16890.0","4913.0","2.0126123E7","95.14945517276891","174.7817750900977","98.37382068977013","5129.402515723271","5.0","5","33"
"161","161","2","5012.027836234858","4","5201.298752984877","2118.5404486559437","740.0","14427.0","4970.0","1.9603695E7","95.80134727818952","174.7817750900977","98.69976674248045","5106.363057324841","5.0","5","33"
"162","162","2","5080.76746171451","3","5190.682514527205","2034.1218187908437","906.0","12764.0","4946.0","1.9651924E7","93.84567096192767","174.7817750900977","99.67760490061139","4939.327160493827","5.0","5","33"
"163","163","2","4813.981525591112","2","5146.190728476821","2023.2542425282893","975.0","11809.0","4957.0","1.942687E7","92.1668052375612","177.28778981144367","100.65544305874232","4940.197452229299","5.0","5","33"
"164","164","2","5545.326221842645","1","6182.411281779661","3959.614827889145","1169.0","30064.0","5210.0","2.3344785E7","94.17161701463797","178.29019569998206","100.65544305874232","5962.245033112583","5.0","5","33"
"165","165","1","4833.083860646061","0","5774.3339507806295","4355.9718109542455","1191.0","39907.0","4575.0","2.1821208E7","94.67281995890717","180.796210421328","100.65544305874232","6192.139240506329","5.0","5","33"
"166","166","2","3721.9230519678426","31","3925.2940247433535","1480.060598272519","1110.0","14652.0","3654.0","1.4912192E7","57.33812477891257","142.79199342656514","104.99591774608007","3989.35","5.0","3","33"
"167","167","2","4368.155153746678","30","4580.6426497756665","2694.7820147870166","1113.0","20460.0","3825.0","1.7356055E7","60.34534244452773","144.76363897523512","107.25747695305378","4282.166666666667","5.0","3","33"
"168","168","2","3880.536301700509","29","3950.639565677966","1679.601939158856","728.0","15290.0","3742.0","1.4917615E7","57.33812477891259","140.96530470704704","106.28823729292219","3823.45625","5.0","3","33"
"169","169","2","4948.591708605739","28","5056.438508331129","1952.3526551827817","1666.0","14349.0","4480.0","1.9118394E7","57.33812477891259","144.47372531693136","106.28823729292219","4769.40625","5.0","3","33"
"170","170","2","3630.8403876844764","27","3681.9107001321004","1098.520657157169","452.0","9221.0","3620.0","1.3936032E7","53.82970416902825","141.96771059558543","107.25747695305378","3507.5151515151515","5.0","3","33"
"171","171","2","4295.954232836264","26","4199.221548998947","1277.9760275232813","813.0","8124.0","4126.0","1.5940245E7","53.82970416902825","142.6138703690065","109.84211604673804","3986.6455696202534","5.0","3","33"
"172","172","2","4523.261670956631","25","4191.40047897818","1309.1695043541883","920.0","9137.0","4257.0","1.5751283E7","59.34293655598934","142.5807041405997","109.51903616002751","3898.705521472393","5.0","3","33"
"173","173","2","4706.935542039583","24","4531.854463814052","1887.0519689810594","722.0","12379.0","4286.0","1.7157601E7","66.86098072002721","143.30548828635906","106.2882372929222","4192.2375","5.0","3","33"
"174","174","2","4649.053615927273","23","4242.596199524941","2058.3085057910916","758.0","11870.0","4020.0","1.6075197E7","65.35737188721964","142.1581255686688","104.67283785936954","3904.7421383647797","5.0","3","33"
"175","175","2","4942.25860261861","22","4623.989167767503","1939.2068549699761","869.0","10499.0","4478.0","1.7501799E7","65.35737188721964","141.51196579524773","102.73435853910634","4229.3625","5.0","3","33"
"176","176","2","5318.409866073286","21","4889.235418875928","1918.3115410802661","607.0","12694.0","4740.0","1.8442196E7","65.35737188721964","142.1581255686688","103.05743842581688","4396.8109756097565","5.0","3","33"
"177","177","2","5095.809145081563","20","4919.073779193206","1763.6876736291297","1172.0","12602.0","4724.0","1.853507E7","65.35737188721964","142.1581255686688","101.44203899226423","4519.372670807454","5.0","3","33"
"178","178","2","4582.451247098919","19","4664.968048587272","1810.3817426670598","1302.0","12942.0","4270.0","1.7666234E7","65.35737188721964","139.57348647498455","100.79587921884317","4505.546583850932","5.0","3","33"
"179","179","2","5066.020977311299","18","5250.537203166227","2135.956817956489","2254.0","14428.0","4528.0","1.9899536E7","65.35737188721964","137.3119272680108","100.79587921884317","4924.83850931677","5.0","3","33"
"180","180","2","3480.5893688686947","17","3500.988657346347","1276.0734845086456","737.0","12919.0","3385.0","1.3272248E7","63.35256011014289","141.3215508221643","100.79587921884317","3456.8417721518986","5.0","3","33"
"181","181","2","3844.8278256257327","16","4166.283601795617","1665.6454143776568","1221.0","14078.0","3781.0","1.5777716E7","62.85135716587371","141.3215508221643","100.79587921884317","4154.487341772152","5.0","3","33"
"182","182","2","4533.344176027243","15","4877.529178769474","1646.0905369603774","2011.0","18187.0","4643.0","1.8471203E7","63.35256011014289","139.75160953254317","99.1804797852905","4891.591194968553","5.0","3","33"
"183","183","2","5003.210907937329","14","5440.7016236358795","2551.2867863843057","1655.0","23900.0","4786.0","2.0440716E7","66.35977777575803","139.07228353071534","97.56508035173785","5234.401234567901","5.0","3","33"
"184","184","2","4356.488438966687","13","4345.476854287217","2430.380726508947","561.0","16954.0","3706.0","1.6521503E7","68.86579249710398","141.69008885280638","96.91892057831679","4316.743902439024","5.0","3","33"
"185","185","2","4590.695621805974","12","4815.8071523178805","1559.7169816857504","1232.0","11187.0","4530.0","1.8179672E7","69.6929414940835","146.2009153512291","94.63729820934462","4647.184210526316","5.0","3","33"
"186","186","2","5138.366365498473","11","5214.792303637322","2350.6024620732414","785.0","18331.0","4924.0","1.9784922E7","64.9790075949877","149.03000995928554","102.78881569310217","4945.24203821656","5.0","3","33"
"187","187","2","4675.207230022356","10","4873.738494280394","1732.7113574398763","869.0","13077.0","4632.0","1.8320383E7","63.02333127872586","149.03000995928554","103.4407077985228","4650.969696969697","5.0","3","33"
"188","188","2","4800.877143782489","9","5232.9965708256395","2254.3041215744624","2610.0","19052.0","4698.0","1.983829E7","63.02333127872586","146.1222909788907","104.08686757194386","5109.725490196079","5.0","3","33"
"189","189","2","4046.545369204411","8","3924.527244011582","1418.0048784899654","496.0","8723.0","4053.0","1.4909279E7","63.02333127872586","145.47613120546964","100.85606870483856","3778.2345679012346","5.0","3","33"
"190","190","2","6068.973665328412","7","5356.066737569795","1942.5628829774103","759.0","14636.0","5068.0","2.0144167E7","68.56441417480116","143.860731771917","99.55228449399732","4887.361963190184","5.0","3","33"
"191","191","2","4927.22021219204","6","5046.362456976436","1920.3614023056057","2691.0","21923.0","4501.0","1.9060111E7","70.06802300760873","149.87516710314728","95.35224596676039","4931.727272727273","5.0","3","33"
"192","192","2","5815.30954197321","5","6035.456065834882","1889.3086636020812","1710.0","20403.0","5661.0","2.2735563E7","70.06802300760873","151.1674866499894","97.61380517373412","5878.75","5.0","3","33"
"193","193","2","5609.266497139584","4","6418.371285826979","2074.2031002888502","2951.0","15521.0","6042.0","2.4409066E7","73.32748353471183","153.75212574367364","103.10616324781314","7139.695652173913","5.0","3","33"
"194","194","2","5368.973718491652","3","6170.513959053444","2469.293757112373","2852.0","17724.0","5581.0","2.3207303E7","73.32748353471183","156.33676483735792","103.42924313452367","6790.585365853659","5.0","3","33"
"195","195","2","5507.674929274512","2","5990.549369747899","2352.5166332624176","3366.0","19820.0","5263.0","2.2812012E7","73.32748353471183","157.95216427091054","105.04464256807634","6127.90303030303","5.0","3","33"
"196","196","2","6889.442731360375","1","7086.21385463133","2994.9198121194927","3181.0","21575.0","6173.0","2.7005561E7","69.81906292482749","156.94975838237215","105.04464256807634","7309.05","5.0","3","33"
"197","197","1","6746.037565359169","0","7917.466807165437","9326.343282590533","2199.0","57113.0","4422.0","3.0054704E7","68.81665703628912","155.94735249383376","105.04464256807634","8101.260869565217","5.0","3","33"
